result,action,has_hit,has_bat,batter_name,spray_angle,launch_angle,exit_velocity,bat_elevation,bat_forward_tilt,head_speed,head_speed_x,head_speed_y,head_speed_z,handle_speed,handle_speed_x,handle_speed_y,handle_speed_z,xxBA
HitIntoPlay,,True,True,Umberto Umbridge,-27.593581623597434,9.22208122528584,96.0,-6.133583463426248,20.6375996630161,71.1814145648934,-26.10569106222817,64.97406659519481,12.79286299879386,40.23206339968443,-5.199102181297893,23.256421427711352,32.41492132153554,0.64955
HitIntoPlay,,True,True,Ryan Reeve,-43.02897725634916,44.09799528807388,57.0,-14.55631765266015,21.9335248499664,84.00589421000986,-31.22009615072026,77.55461946485853,8.220514462254537,8.37939521162399,-6.460826900466741,-4.8397679063332575,2.2469148821481766,0.16224999999999998
HitIntoPlay,,True,True,Harry Hitterson,-42.53009895160732,-12.08345988444077,92.0,-14.186011750119693,21.55515195247768,72.08021316619168,-15.174211037127135,67.27916560410843,20.947895481391807,5.353763805828939,-4.470499911036405,-1.2592546111828256,2.663023705910681,0.14615
Strike,Foul,True,True,Liam Lowes,176.04034637042093,14.85121385564121,79.0,-9.24641110259204,7.218764340839933,82.11210682081992,-15.072304576661411,78.91878199356792,16.942537293858692,9.10695119726038,-8.707181950616976,-2.4851211864910145,-0.9724789337490591,0.79145
HitIntoPlay,,True,True,James Jacobson,23.52982854482063,21.25544122987206,104.0,-29.703743776391864,19.12195882479489,70.08194060728876,18.877458663619233,64.01639814779757,21.378042985024504,13.803637413490694,10.878600910792091,1.3816278550299312,8.383767204368151,0.7071999999999999
HitIntoPlay,,True,True,Ivy Isles,-5.787394586506965,2.180144349402498,95.0,-28.01575430346008,2.42178315008865,70.00983425596219,1.0044500007014334,68.7399639237725,13.235759611818402,14.83138294801182,-12.91224087226266,7.21190699897977,-1.1101140686037894,0.44864999999999994
HitIntoPlay,,True,True,Will Watkins,23.37104764688094,22.146544058762995,86.0,-29.475639080436824,-7.72588036553271,75.13900432872579,-0.49410723473104295,75.03877624996926,3.848101929511387,17.95086982783903,-15.048190625915797,8.132189181717871,5.445473861370779,0.30250000000000005
Strike,Foul,True,True,Harry Hitterson,-36.1664124492456,28.543503594809167,99.0,-17.010125494171874,29.019265953627723,57.358012548705084,-31.84286074474201,45.39698049013477,14.665878272599342,13.465711906930355,-12.650473103132269,2.335374692180868,3.979566870212645,0.5237
HitIntoPlay,,True,True,Will Watkins,68.65929045320291,-46.617983434203964,48.0,-13.902872058534879,32.29705058883912,74.39516768274223,-23.628039912411204,61.45744868604628,34.63146987124321,9.969376374077278,-8.718175151443125,4.505191379197515,1.7564560778949903,0.21755
Strike,Foul,True,True,James Jacobson,163.3421153286728,18.64051948407138,75.0,-24.30643890473654,12.213234578261224,76.7679596949341,-18.25809546608829,72.60793951605235,16.971997669912557,9.673344281077874,-6.996288466096424,6.267146526647386,2.3126633332501676,0.9290999999999998
HitIntoPlay,,True,True,David Dunkins,-1.3941356514814647,-19.502661730618765,106.0,-24.667345964559303,-12.246975941953538,69.36200687668247,3.0473360196226063,68.5893348035145,-9.864324221955117,13.798636133893025,-11.303241186689823,6.895471120347977,3.8847877496131145,0.18894999999999998
HitIntoPlay,,True,True,Ryan Reeve,-14.740892965682372,-24.541115205568342,101.0,-23.614078874369717,-5.617309747304371,70.55745933838948,-9.293307535914728,69.39175785326623,8.762045729454956,17.507300654653665,-14.862823878826543,1.918485429660755,9.051047244136976,0.11910000000000003
HitIntoPlay,,True,True,James Jacobson,1.822119262560556,51.69827129686404,95.0,-22.36802744015055,19.456446931960954,59.64016060875223,-15.996695103107413,56.16086156877048,12.124855919530754,8.752308951676726,-5.63711740945142,5.827705110415801,3.2960085624424287,0.009300000000000003
Strike,Foul,True,True,Frankie Fisher,97.25455882551168,46.60370749989872,73.0,-30.939058869117137,-9.061813219014553,73.95109367750518,0.6729034339634031,73.94794029286047,-0.11654832152562959,11.075136537478297,-6.760953183143805,7.673735275242707,4.2499350941655765,0.18645
HitIntoPlay,,True,True,Yuri Yi,-31.60630636964518,-23.42307471672057,97.0,-27.278237844229015,0.07621635532799535,64.72924479880658,-8.942842481579367,63.28948181066353,10.21480262712782,18.37718852254186,-15.539844357812717,9.123306380444767,3.6054924790569673,0.1065
Strike,Foul,True,True,Yuri Yi,163.6281356570384,32.4195419318491,70.0,-12.529525783347223,12.269651057494038,88.92993703647039,-39.65013331337343,77.04314117662085,20.01886678065402,25.287195118336374,-3.3992076285565633,-21.64115853380115,12.63122645532347,0.7705
HitIntoPlay,,True,True,Gabby Galway,-11.464767462556017,36.44369139973085,43.0,-12.263124437976305,2.499928886281582,78.85716093170642,-13.55496205633948,77.52021251253436,5.033039426803036,14.644773158570764,-13.61378157891593,-3.6138888129878324,4.009256743453254,0.12200000000000003
HitIntoPlay,,True,True,Will Watkins,39.5036739948105,4.516007535810633,106.0,-39.06294023718704,-24.376564066773337,70.44464905846016,33.40715025646819,61.881863558466826,-4.128662645780713,13.186114405190441,-2.7552992276782913,12.794407517639325,-1.6078170123806321,0.5963999999999998
Strike,Foul,True,True,Ernest Engels,-65.08023913989362,-37.280199635374096,74.0,-11.704490150140563,20.640224206739838,65.25085078683964,-20.06883987409659,59.947592891836,16.161723329799145,9.431328369932544,-8.796382620979246,3.076455826283246,-1.452248999227274,0.0779
HitIntoPlay,,True,True,Olivia Olsen,-3.51667453625977,15.05267685437535,90.0,-29.698313955390535,-4.088651110940779,69.18183632642055,4.420927924144138,69.03304259321625,1.0103979950273874,10.339490597370434,9.628125621843783,3.76333015472277,0.2039827680496025,0.9613000000000002
Strike,Foul,True,True,Olivia Olsen,-109.67943446109085,59.29230650789608,78.0,-23.305493397269913,-8.188152308537825,79.95025618979034,-10.26220050284919,79.27822246825309,-1.3015943786759576,8.264850750912801,5.581022407319299,5.365225142540276,2.8938393171904813,0.029300000000000003
Strike,Foul,True,True,Quinn Quest,163.74914173871528,46.28702448313738,68.0,-11.889324904083086,8.288367218810023,89.2918630171638,-10.302569049428298,87.74144868459862,12.97428436506831,9.772102697275562,-9.133141408976421,0.6297819640880746,-3.4180540966242567,0.26969999999999994
Strike,Foul,True,True,Umberto Umbridge,128.54598600885328,46.860622276549165,71.0,-20.248998671746282,-18.795984983730587,54.50622264422223,8.353625351555799,53.85684245977005,0.7653565776014286,12.955822932960032,-11.205786563718192,4.2472099834328265,4.923911322844313,0.22820000000000001
HitIntoPlay,,True,True,Olivia Olsen,-9.583879756799162,8.18451083596646,98.0,-32.979799502046454,-9.327587969874125,70.31170010734314,-6.610252939253819,69.91749340602031,-3.4035046471469093,12.171823567176306,4.734877057181733,10.749562305922764,-3.19078962561418,0.6466500000000001
Strike,Foul,True,True,Ernest Engels,-71.5502800046725,-39.247534543427705,86.0,-15.992629908275461,13.034548239420872,79.54918851566663,-13.2108635263772,77.4053759533267,12.72612477986361,9.282666147074764,-7.610033282357949,-4.029338284838603,-3.4669463834599554,0.05985
HitIntoPlay,,True,True,Will Watkins,19.917633247757905,24.92796051588091,89.0,-26.385882735605108,-6.0956180368698,61.932592623582565,9.21105901347543,60.77579485942224,7.556796949391401,10.391857884282187,-9.57943288468903,3.9259498841171294,0.9011622507944668,0.1119
Strike,Foul,True,True,Ernest Engels,-44.813610232752,-1.884003541101039,100.0,-18.7868864020612,23.382059369878686,73.85665719580784,-24.223531634848758,69.56137655062771,5.407515109210221,6.732299373044181,-5.947628121031398,2.898314670881543,-1.2447275407736411,0.36375
Strike,Foul,True,True,Quinn Quest,-132.62174090669996,33.69551677053154,15.0,-14.953637768766374,25.023258028495817,84.11460011561213,-17.824556784181198,77.61131481604376,27.093079200817712,10.79714393616837,-5.769508375204289,7.702217370430298,-4.895603932654963,0.2065
Strike,Foul,True,True,Quinn Quest,44.64750171153974,56.26282158615108,66.0,-18.486048180960406,4.763138345413882,73.93034855536973,-3.7244019388980574,73.8343924958082,0.5547544420135712,16.758357982710535,-5.509031312554371,15.821075012260053,-0.43211309910010964,0.0189
Strike,Foul,True,True,Liam Lowes,171.43883363277817,15.863683495947788,76.0,-15.749865932022537,0.7670488374612492,80.85952422738589,-7.250809694026424,80.24121100437888,6.858314195993354,11.826472858481017,-11.747716247096585,-0.13008981153696664,1.3563553704782982,0.7766000000000001
Strike,Foul,True,True,Umberto Umbridge,-71.29496846863914,-44.42705368401244,66.0,-27.183404131141533,10.854292224481966,71.6282856534149,-12.923607096179232,69.04524647789324,14.01233828016439,11.851782273521298,-11.603605642187098,-0.16303240147622558,-2.407176685585483,0.17525
Strike,Foul,True,True,Liam Lowes,121.53165007139893,8.38072633335572,33.0,-15.15184507457477,18.126517618367664,15.279735370036768,-4.352561855354099,-1.328294075803192,-14.586334464897453,3.8238291202231722,3.2099838820817417,1.9386352801167126,-0.7479076601619657,0.22125000000000003
Strike,Foul,True,True,Peter Parker,-92.33979855384541,-52.83215361827021,60.0,-13.785396297304871,19.718973884303647,66.78675170586735,-3.992276001335695,60.82981094080352,27.28123964662227,7.0349162972000885,-1.0335076320942873,5.506580539460148,-4.2543483690752275,0.26680000000000004
Strike,Foul,True,True,Liam Lowes,-168.35870911956607,-40.63588873013722,55.0,-9.350609116250018,7.732309151647948,71.0699826116163,-8.426327222140964,70.22384819770824,6.96782478726883,11.924466204863753,-9.7919841255759,4.718386189961258,-4.90375090290996,0.1345
HitIntoPlay,,True,True,Liam Lowes,0.9621663385658803,52.50514323809449,89.0,-8.298489977834546,4.801179960408103,60.12269594344375,-9.520127852816522,58.77022835728414,8.376514311244893,13.349071919492692,-11.608515748206894,6.49542834461858,-1.1178076110612047,0.012950000000000003
HitIntoPlay,,True,True,Harry Hitterson,23.99232297410506,10.989716109978957,95.0,-28.367642923521196,-15.004924955505386,71.14137774642809,14.800552310770625,68.65583741802169,-11.33204603707067,10.840217987522387,-6.754205578591572,8.222404353081421,-2.069565092852621,0.7927500000000001
HitIntoPlay,,True,True,Xavier Xi,12.247431472526344,35.01242787528982,87.0,-16.40645097131584,-0.9602557842028214,64.14959287879819,-8.541752406618631,63.534676059374014,2.356622661773667,11.919527031347439,-11.026545751771796,3.2920069096719136,3.106944470340281,0.017750000000000005
HitIntoPlay,,True,True,James Jacobson,-38.49419571825655,8.339552014771366,89.0,-19.148890161133696,23.43826999726742,56.64752687792438,-13.96451338099342,49.486155381328174,23.7708875095623,13.957282295249552,-10.325741199844625,8.602189752831535,3.7665805712075295,0.5404000000000001
HitIntoPlay,,True,True,Xavier Xi,17.027253260536536,-4.525124548956398,97.0,-28.80881871966934,-17.096843371428943,72.83462267346515,3.102725350917519,71.53001043713616,-13.368356751897739,16.658423498499012,-14.701381394407845,4.816406867498048,6.178566454948952,0.26345
Strike,Foul,True,True,Quinn Quest,132.44668319995162,26.567370118606128,77.0,-27.849772538999122,-28.702852919559056,81.96532337376712,20.742285134234525,78.29155245015382,-12.589863308278717,17.694690697089406,-14.709094069217278,9.302650960031496,3.1945759725516916,0.5014500000000001
Strike,Foul,True,True,Quinn Quest,-65.71937550915271,-41.88708970146982,65.0,-7.454280191584267,25.63186419111424,77.17504470197963,-20.759528296089044,67.22689822918763,31.71078151290005,9.877045604758596,-5.528684950542898,7.695957242596671,-2.7860213057773673,0.14825
HitIntoPlay,,True,True,Umberto Umbridge,-3.2448994863292198,37.15626767966037,92.0,-28.17831398354899,12.092661348211362,67.34410992605605,-30.0642937918406,58.40223363572198,14.850807617404516,23.319604213826683,-19.870700225378034,-2.264408130652866,11.992984159937746,0.03400000000000001
HitIntoPlay,,True,True,Frankie Fisher,-10.079333920538112,10.644391662420958,107.0,-21.911502621789523,6.359693303527902,69.73973815810722,-1.9586292241914203,68.25836622557361,14.162990155294569,10.040079109149225,-6.733976276182628,5.8802829178208915,4.569357157868933,0.90665
Strike,Foul,True,True,Xavier Xi,-77.47403294573962,59.68452367631026,77.0,-26.95334629612043,-4.532904332746399,66.42733858605094,0.42879634224582436,66.39769847426356,1.9372874447295563,7.522254014232432,3.991788176351623,4.059853824835047,4.916047144886587,0.029800000000000004
Strike,Foul,True,True,Zoey Zoolander,-144.63468601266078,-34.19747639570534,54.0,-16.798676013670363,-0.39781324437924465,82.39007445957071,-5.077637738754454,81.54793281463371,10.596066161909793,13.666350291278546,-13.582952856326703,0.013906676002522293,1.5074244893519697,0.12009999999999998
Strike,Foul,True,True,Ernest Engels,84.01612112213,44.09871239257889,76.0,-18.453422938509554,-20.9859842926979,61.45151511687979,8.527286448583874,60.09139574085059,-9.62279865217946,12.331094415660369,-7.90076237878308,9.146311913037692,2.445162921230618,0.10925
Strike,Foul,True,True,Umberto Umbridge,51.38665515116078,3.760452250490612,55.0,-32.26825224351668,-27.66331155242723,59.86279420811282,15.5977770274535,56.265944325112315,-13.20632391727804,15.171758357995975,-14.35643777361194,0.5162150653854688,4.879392188797498,0.11125000000000003
Strike,Foul,True,True,David Dunkins,55.28640881468709,58.6804526087011,76.0,-18.222659924069944,1.2717515449371415,76.14242779486042,-17.788764465447194,73.77171197250325,-6.242089548732499,15.670926348855089,-12.112547603555665,9.755307179753192,1.9230457642745744,0.03880000000000001
HitIntoPlay,,True,True,Gabby Galway,-15.335698574319009,80.50126564866065,78.0,-11.802723002219182,26.871834241636208,77.3825581329596,-41.53000004559421,65.03462218661568,5.815265811463186,8.484674020020956,-7.062644113688392,4.248222968266839,2.015279871703027,0.0039
HitIntoPlay,,True,True,Clara Clapham,-0.23219476123086452,6.3095081628533185,91.0,-33.24391246609477,3.4608799419106493,65.57131562802817,3.502005593895031,65.46446725290517,-1.317921584969,8.150055976733059,6.804769583595874,4.339706003263438,-1.1337879622266127,0.49470000000000003
HitIntoPlay,,True,True,Arthur Bills,-36.670694840458324,2.3153050343044446,89.0,-14.770406162274803,16.945806935032525,72.07434065040484,-16.277128783991326,67.40432915728144,19.65762115813658,11.393499757257764,-10.845588405750597,-2.436880075309807,-2.499332781011573,0.3456
HitIntoPlay,,True,True,Ryan Reeve,27.73311129110315,-4.422064489447696,58.0,-18.418858159270723,24.79539751950963,64.12906329722466,-27.928065397180575,57.661932500081946,2.7679347727585335,8.519677621569322,-5.614572843309063,5.566764826252359,3.1737372184610733,0.08855000000000002
Strike,Foul,True,True,Umberto Umbridge,-70.80482629523796,-77.3033708819874,65.0,-21.12118237913879,15.233778612857897,70.45475384964416,-3.74081480803691,66.9284393125114,21.690151123894914,7.3853130204106705,-3.1487368459384255,6.043156017398801,-2.8475550975975468,0.20534999999999998
HitIntoPlay,,True,True,Mia Martinez,8.044616185657032,19.753784056299057,100.0,-14.6241797143189,-6.224309177100643,66.84559384097419,2.79455914220711,66.1875468639584,8.92930542004822,12.93965188534114,-8.475419953659513,9.673830756827881,1.4208610105051223,0.4004
HitIntoPlay,,True,True,Yuri Yi,-20.03980978482447,1.4165295383632968,95.0,-17.624260620915248,11.309943437163497,69.68328452615077,-13.495518820086758,68.09802329335427,6.024146218921448,11.375548408895762,-10.99388808637731,0.08713735690142943,2.9206049764345323,0.4107
Strike,Foul,True,True,Clara Clapham,141.56805334350273,34.26179245802511,19.0,-33.24178101328942,11.043430692177793,98.00466372810067,38.958618551239795,87.17233163025998,22.09354546425407,38.292580298776066,34.348478797106544,14.459906684220455,-8.798568573726744,0.2065
HitIntoPlay,,True,True,Chris Dane,-8.90028575082364,54.01262961956017,69.0,-11.524850758540241,1.889044964680249,73.62199641449115,-9.655435363204264,71.68622175865231,13.713370627663242,12.453663272145903,-11.014120019490834,-5.786854301289761,-0.5433289867945776,0.06855
Strike,Foul,True,True,Evan French,-50.10616942777521,48.18320674786024,71.0,-19.910140362363567,-14.099965296154028,70.37252304908249,-26.07723941028485,65.08928121127543,-5.971185513098648,16.864791064603242,-8.489935558735322,12.922982902459074,-6.733400683458051,0.19229999999999997
HitIntoPlay,,True,True,Evan French,10.928108548632737,-77.2369519904404,52.0,-27.519341812330936,10.435299125878764,57.07398640644403,1.7188222875623647,54.878697223571756,15.582495477627253,10.001852209731451,5.60635701936609,5.398052435070195,-6.282263804151115,0.14654999999999999
Strike,Foul,True,True,Ryan Reeve,-51.445846377588545,-23.037719946782456,105.0,-10.468592185753083,23.35434143992807,75.31442550296089,-28.449300385710586,66.85331851755522,19.837686346823833,6.991662731239629,-5.868150039164485,3.6761754855183106,0.9663832909013117,0.17645
Strike,Foul,True,True,Gus Howe,-166.525602294846,13.298414531215203,77.0,-33.84551280646898,-5.017433317096972,85.74343802774051,-10.216052934351868,84.63237051853531,9.215817254744904,13.691719753481632,8.641795446938934,10.173851044372588,3.0455403770207012,0.503
HitIntoPlay,,True,True,Will Watkins,-25.4275165317079,1.6804468625945341,94.0,-13.837332283035396,16.47162100258869,60.22552397962497,-13.130078489766804,54.40878331595918,22.235086587417356,11.295020105169291,-8.351450176864311,4.821206358974793,5.881048236812258,0.40759999999999996
HitIntoPlay,,True,True,Peter Parker,-23.709081897993684,-13.35681878658366,89.0,-26.06558162069244,-0.4578618447626816,72.07722152513938,3.369876273093245,71.74564148628923,6.027663262733903,11.979730882775668,-11.256807578445445,-1.9638769444851045,3.5974188680916948,0.1197
Strike,Foul,True,True,Zoey Zoolander,152.36315858412556,48.952238757353435,65.0,-14.203755152190487,-1.8922194510811643,79.55418349260928,-9.323499511654317,78.33077874638934,10.306772968108298,10.495294134640623,-8.496433526532433,2.4141383642698964,5.668664063074984,0.18245
HitIntoPlay,,True,True,Zoey Zoolander,-4.621628297814738,3.9937494607279755,81.0,-8.378693060504986,-4.316080845439915,75.40019203659395,5.172331988253796,74.9052525156223,6.902107397700606,10.069850586003275,-8.517157992511724,0.4349536922364427,5.354505191017566,0.27254999999999996
HitIntoPlay,,True,True,Ernest Engels,6.83455057481309,28.158941025652954,98.0,-12.967744096666122,-2.8029752063583953,71.66649523175792,-1.5988300097657735,71.54682094276714,3.81872942051014,11.175401182890058,-10.142334848904907,2.566241534911739,3.9289998467451475,0.4504
Strike,Foul,True,True,Clara Clapham,-62.86586530725737,-12.006031272474296,23.0,-6.953209989118746,-21.229110131506012,31.13211752949467,9.76031194544373,-10.587034290843938,-27.601807142330237,19.29250899320257,-13.563155594573042,8.335290710496528,10.89791917485693,0.28145000000000003
HitIntoPlay,,True,True,Evan French,0.14443303282838155,-21.926280585872565,75.0,-29.228123135329163,-7.642267364972842,44.7020354515103,-5.685406362102496,44.335847601863925,0.5298541593164582,14.892143808317726,5.616094904177952,13.472539173800403,-2.953999567585616,0.05215000000000001
Strike,Foul,True,True,Arthur Bills,159.7035924795506,35.61434231244474,74.0,-16.37153654545531,-11.350779305389839,82.97120109263467,6.932136265638492,81.49188955810685,13.97274610799023,11.447620580937642,-11.169643573730271,2.2212514996561072,1.1632373688154334,0.24944999999999995
Strike,Foul,True,True,Ernest Engels,168.01549081639175,30.35090227448324,66.0,-12.535860364857935,-11.600969810294018,84.59008582620113,9.795744227269456,84.00173051077346,-1.7986901660325243,14.98576466651693,-14.84985232617809,-0.13930840754788018,2.0088856857763084,0.9147500000000001
HitIntoPlay,,True,True,Gus Howe,29.598996737360434,3.593293212700231,97.0,-35.41823962452784,16.050200087466518,61.63254888261395,9.320945748953923,57.106983444346575,21.224596439037008,12.252109027682337,9.867173724369156,7.262948725033882,0.05132384302326139,0.518
Strike,Foul,True,True,Ryan Reeve,-170.50077930277848,-18.70566943806038,81.0,-26.82733328964858,0.657824461878745,85.30957883979733,-2.4142891968602744,85.10218854395127,-5.432582675605479,9.656970682647284,-8.422073908313038,-2.9804742889023728,-3.6664051687741472,0.05554999999999999
HitIntoPlay,,True,True,Chris Dane,5.246126365705262,25.966769911486907,75.0,-20.271963635464292,-6.055496601053714,70.5554094045001,-2.6353393160921756,70.11205375905008,7.444508084067771,11.611147752753562,-11.241424547085254,-0.08551826102697169,2.9054798081373883,0.7346999999999999
HitIntoPlay,,True,True,Ryan Reeve,-2.619097048622678,8.939574876482633,72.0,-17.79650168327349,-6.550079195926527,77.02048965493857,1.5344784411338173,76.92408343864653,-3.533636897636968,14.147308083119137,-9.013627773576747,-6.909083979706221,8.435958684077397,0.2591
Strike,Foul,True,True,Arthur Bills,109.32301117730418,78.72162170763225,72.0,-13.80465987531243,15.798925432595764,83.98439448077706,-16.055465643991198,80.10185882045444,19.475439732272537,8.423529369605422,-8.10403643967078,1.5898032483677176,-1.6592064538726627,0.0016000000000000003
Strike,Foul,True,True,Chris Dane,-140.83229782149022,-42.1660854685082,55.0,-18.295774883990138,5.199495790328008,78.14451828882441,1.5272644312370451,75.63695012467308,19.577665279271894,11.195481032142746,-10.956957082922669,-0.29196713156195747,-2.2800531173957834,0.14975
Strike,Foul,True,True,Will Watkins,45.22359700203259,27.157804022637094,80.0,-28.666190105262782,-11.269740896719716,59.30486144791761,10.689608493339897,58.121702159797366,4.9665480631547085,15.333135252023753,-12.539678039753369,8.624444800526765,-1.8655999568094666,0.19499999999999998
HitIntoPlay,,True,True,Ernest Engels,-21.8896424375646,-45.27524083523718,78.0,-12.919650220216365,-0.8631538530337401,60.898357098166265,1.4191202947233905,60.87847636471234,-0.6380520010495674,8.883398317975551,-7.912427545439344,2.524975541727516,3.151627282478278,0.11475000000000002
Strike,Foul,True,True,Clara Clapham,-102.89984231893642,-24.534386380905143,49.0,-37.5731917304398,25.910853334177915,77.8187262271592,35.60618899463397,67.44844945950837,15.448628495892708,8.272167100096967,5.796879274825622,5.898877309494862,-0.16788595102179882,0.147
Strike,Foul,True,True,Chris Dane,166.35722718609895,52.23266234925613,68.0,-12.082778817203572,5.017011034371194,79.47479444217993,-11.561382546641685,78.11326933580955,8.99413914214357,12.332447651529648,-10.540985076430331,-6.334270117532278,-0.9240783377667796,0.13135
HitIntoPlay,,True,True,Gabby Galway,-25.491933061762122,-3.9490835197484477,105.0,-13.856627839698074,12.513124983412135,63.068304318341205,-18.251586071632993,59.94970564104859,7.107982063307087,11.167666908432778,-9.253529662767589,6.154204086340881,1.1021547176554074,0.36905
HitIntoPlay,,True,True,David Dunkins,-12.420676997653171,33.45093249476802,103.0,-13.063190645666474,14.109544602068288,71.8796281303217,-28.52492333221871,65.62148641837202,6.843260135914612,14.485742540512437,-11.363490029370706,-6.316231341648749,6.388509445964553,0.6246500000000001
HitIntoPlay,,True,True,Bob Batterson,1.4632270743699516,-2.5574051151586694,84.0,-25.174972254603176,-6.176818826358521,62.585969623173014,12.024900762668823,61.22728579276732,4.860538012555329,27.660205252941232,19.374501829308723,16.71150924145804,10.509095697233569,0.16704999999999998
Strike,Foul,True,True,Clara Clapham,53.685723633321906,48.55604804771766,20.0,-27.151635243671038,12.377607700144573,66.79992523529816,21.816495691730076,63.08982248733014,2.438201322967478,11.806003131101338,11.31829914790296,-1.1472110784605554,3.1562194270378483,0.16879999999999998
Strike,Foul,True,True,Arthur Bills,-92.08576313206358,-24.555913770753172,87.0,-13.4968203004227,32.9700194783767,72.22464156320326,-25.87591984455925,60.80096700682827,29.156097684115977,7.67911682981449,-7.560533379322276,1.3118962706883197,0.2934254267235675,0.08904999999999999
HitIntoPlay,,True,True,Bob Batterson,13.84090785299632,-31.03388630757241,105.0,-38.5556420998126,-0.659990259692081,61.38256872347213,-3.01221813846209,61.11337692720069,4.888910464714348,25.08812629123501,11.53955171810653,-22.17137937202351,-2.1639694295235303,0.11939999999999999
Strike,Foul,True,True,Arthur Bills,-147.94050012060592,-30.070179051891525,104.0,-10.007676167650672,40.93652486184633,76.1547219253699,-32.86007282403405,55.13985006004366,40.97992460809923,11.434118465453373,-10.946208783829697,3.277387549371879,-0.42226673330206416,0.12200000000000003
Strike,Foul,True,True,Ernest Engels,29.9209074774929,49.73947474113042,80.0,-16.417194886160264,0.8807611939786884,65.31614993059351,-2.982603776270327,65.24256354535247,-0.8434562823251716,11.888765910576009,-7.8740861758685154,8.857539641253169,0.9410171492056927,0.04475
Strike,Foul,True,True,Umberto Umbridge,136.41326256137714,45.88496565299078,69.0,-25.07575600700224,-7.582521177302555,80.0623766584448,1.3097929373450743,80.04696129689286,-0.8675170279047387,11.576259590521545,-11.079783511936983,2.055191479771259,2.650353074069011,0.27379999999999993
Strike,Foul,True,True,Clara Clapham,-65.31341380750018,-16.10627250082845,76.0,-13.090112305619638,-35.46924732145625,55.32415155263461,-29.812299513131677,45.29863057312135,-10.955483145808179,9.432326792940934,2.642544945598202,8.836330481130107,-1.9761094523269134,0.055400000000000005
HitIntoPlay,,True,True,Arthur Bills,-44.67638719934594,0.01776364759484959,86.0,-13.745271518718011,26.16700518538752,62.61326477456905,-20.357495760969975,53.87352133834515,24.56902502500351,11.028180508099474,-10.298870877663663,2.809250851825411,-2.7680559271724774,0.24874999999999997
HitIntoPlay,,True,True,Gus Howe,14.222343040748948,-4.04767853387663,79.0,-36.96890391564662,4.367886902762122,66.78870709365951,-0.9619528928381146,65.34599098227406,13.77343473572088,18.612632660082575,7.675341236426752,16.9479980133635,0.5334742567420634,0.1189
Strike,Foul,True,True,Peter Parker,7.487925306583174,85.55561523498748,83.0,-10.170421824100607,20.238519822574407,70.90963069413507,-26.556140128925374,63.8444350286758,15.710991773299908,8.83761832430419,-8.203500263561127,0.9547252819355628,3.1455652445725497,0.0027500000000000003
HitIntoPlay,,True,True,Arthur Bills,-38.53644777115238,-36.93149009719769,64.0,-12.773612406626404,21.712721663164505,68.15526636918551,-19.88510975117088,59.04795752286384,27.623567047298323,13.725179911710256,-12.998430664019143,4.3181401426259045,0.8803576489952046,0.09195
HitIntoPlay,,True,True,Peter Parker,-71.50828038553718,-46.932727519566384,87.0,-23.41167627966854,-0.19648978236786235,74.2168134824868,2.558807184994908,70.65298525077502,22.57750173154727,11.527612135640846,-11.24836068247132,1.7230862412699361,-1.8415203805425762,0.1119
Strike,Foul,True,True,Bob Batterson,160.6632474276856,-17.767840816334743,75.0,-34.85858921282612,15.252202636031292,80.95237850496234,15.891891125407147,78.22042421730497,13.5018745859138,11.507453837764935,9.499486123528845,5.767551830325798,-2.986068167620988,0.05650000000000001
Strike,Foul,True,True,Evan French,-142.75384752614963,32.180699551412545,62.0,-21.11426688374521,-29.11491084001388,65.93184370782576,-16.250044999038238,62.86531887709807,-11.440967385810213,15.310398990356294,13.418734311062519,2.257353931685828,7.017851520238875,0.5742999999999999
Strike,Foul,True,True,Bob Batterson,-150.50157846770068,44.49307063641773,68.0,-26.818734612441315,-5.4501888157175795,80.2642323560586,5.64173718242245,79.8981438152948,5.1772977645007625,10.39836406978912,10.237607468358902,1.592039262140715,0.8847483481113605,0.339
Strike,Foul,True,True,Arthur Bills,109.56350655442485,35.05770987943488,63.0,-26.22433318007442,-19.775078743171107,75.036076005849,13.107454013453777,73.60582441444024,-6.386702115437629,16.437732058911966,-14.180833011395304,7.856607777798311,2.7160126231927753,0.5859500000000001
HitIntoPlay,,True,True,Will Watkins,44.93704396671415,82.15338374703951,67.0,-14.121134318843433,6.15903365672361,77.13314509677684,-17.122117289902665,71.90003651833187,22.062183044607984,11.312254786082564,-9.613186797449371,-4.836685107594724,3.4871514324107533,0.0034500000000000004
HitIntoPlay,,True,True,Arthur Bills,-13.68284810393663,1.7621989033681478,98.0,-19.182363159206442,3.771352957499315,76.14970379363523,2.3262543768248016,75.28564864285181,11.19986771608267,10.974715365675939,-8.951153042798005,6.338010117586687,0.38841255306743544,0.44889999999999997
HitIntoPlay,,True,True,Gus Howe,39.545814398864685,-2.385874293707261,72.0,-35.32715218685381,21.319639417972507,72.79055483933048,12.861779505852155,66.7975703647548,25.90606290284286,15.144086873742742,11.613614809561096,9.690823049216444,0.7451623469994346,0.0861
Strike,Foul,True,True,Olivia Olsen,-139.1739964813804,81.97873583924407,83.0,-19.478833985252802,-2.0084238475550977,120.72468433342955,71.5137330188407,91.23942584878739,33.69870276286335,68.47337650384034,65.10878125260047,-3.298465482599778,20.942063391600012,0.007450000000000001
